1451858401,1.0875,0.75
1451858401,1.0873,0.75
1451858401,1.0875,0.75
1451858401,1.0871,0.75
1451858401,1.0875,0.75
1451858401,1.0870,0.75
1451858404,1.0875,0.75
1451858404,1.0871,0.75
1451858407,1.0875,0.75
1451858407,1.0870,0.75
1451858430,1.0875,0.75
1451858430,1.0870,0.75
1451858434,1.0875,0.75
1451858434,1.0870,0.75
1451858441,1.0875,0.75
1451858441,1.0871,0.75
1451858444,1.0875,0.75
1451858444,1.0871,0.75
1451858444,1.0875,0.75
1451858444,1.0870,0.75
