1451858401 4.50 1.0875 1.0873 
1451858404 1.50 1.0875 1.0871 
1451858407 1.50 1.0875 1.0870 
1451858430 1.50 1.0875 1.0870 
1451858434 1.50 1.0875 1.0870 
1451858441 1.50 1.0875 1.0871 
1451858444 3.00 1.0875 1.0871 
